quarter_key,year,quarter,region_ar,city,property_type,rental_contracts,avg_rent,property_category_ar
2021Q3,2021,3,القصيم,Buraidah,Commercial,56,248.181529,مكتب - تجاري
2021Q4,2021,4,القصيم,Buraidah,Residential,153,9700.015384,استديو - سكني
2021Q4,2021,4,القصيم,Buraidah,Residential,31,24163.275862,دوبلاكس - سكني
2021Q4,2021,4,القصيم,Buraidah,Residential,437,15571.882352,دور - سكني
2021Q4,2021,4,القصيم,Buraidah,Residential,3888,10982.510139,شقة - سكني
2021Q4,2021,4,القصيم,Buraidah,Residential,63,27041.578947,فيلا - سكني
2021Q4,2021,4,القصيم,Buraidah,Commercial,1123,391.863015,محل - تجاري
2021Q4,2021,4,القصيم,Buraidah,Commercial,188,635.660826,معرض تجاري - تجاري
2021Q4,2021,4,القصيم,Buraidah,Commercial,92,222.72922,مكتب - تجاري
2022Q1,2022,1,القصيم,Buraidah,Residential,106,9087.804878,استديو - سكني
2022Q1,2022,1,القصيم,Buraidah,Residential,45,23507.142857,دوبلاكس - سكني
2022Q1,2022,1,القصيم,Buraidah,Residential,616,15360.863039,دور - سكني
2022Q1,2022,1,القصيم,Buraidah,Residential,4771,10534.544075,شقة - سكني
2022Q1,2022,1,القصيم,Buraidah,Residential,72,25675.0,فيلا - سكني
2022Q1,2022,1,القصيم,Buraidah,Commercial,1792,382.569592,محل - تجاري
2022Q1,2022,1,القصيم,Buraidah,Commercial,245,725.02809,معرض تجاري - تجاري
2022Q1,2022,1,القصيم,Buraidah,Commercial,113,224.310577,مكتب - تجاري
2022Q2,2022,2,القصيم,Buraidah,Residential,99,12003.917647,استديو - سكني
2022Q2,2022,2,القصيم,Buraidah,Residential,61,23106.557377,دوبلاكس - سكني
2022Q2,2022,2,القصيم,Buraidah,Residential,606,14900.475285,دور - سكني
2022Q2,2022,2,القصيم,Buraidah,Residential,4075,11136.360788,شقة - سكني
2022Q2,2022,2,القصيم,Buraidah,Residential,72,26128.238095,فيلا - سكني
2022Q2,2022,2,القصيم,Buraidah,Commercial,1660,400.906901,محل - تجاري
2022Q2,2022,2,القصيم,Buraidah,Commercial,237,742.998279,معرض تجاري - تجاري
2022Q2,2022,2,القصيم,Buraidah,Commercial,93,242.026685,مكتب - تجاري
2022Q3,2022,3,القصيم,Buraidah,Residential,259,8895.560747,استديو - سكني
2022Q3,2022,3,القصيم,Buraidah,Residential,65,21807.936507,دوبلاكس - سكني
2022Q3,2022,3,القصيم,Buraidah,Residential,1129,14553.291313,دور - سكني
2022Q3,2022,3,القصيم,Buraidah,Residential,9071,10643.253015,شقة - سكني
2022Q3,2022,3,القصيم,Buraidah,Residential,186,25665.442176,فيلا - سكني
2022Q3,2022,3,القصيم,Buraidah,Commercial,1902,395.1349,محل - تجاري
2022Q3,2022,3,القصيم,Buraidah,Commercial,299,984.726891,معرض تجاري - تجاري
2022Q3,2022,3,القصيم,Buraidah,Commercial,110,226.497283,مكتب - تجاري
2022Q4,2022,4,القصيم,Buraidah,Residential,227,9664.390243,استديو - سكني
2022Q4,2022,4,القصيم,Buraidah,Residential,78,24268.901408,دوبلاكس - سكني
2022Q4,2022,4,القصيم,Buraidah,Residential,850,15234.084958,دور - سكني
2022Q4,2022,4,القصيم,Buraidah,Residential,8069,10476.223791,شقة - سكني
2022Q4,2022,4,القصيم,Buraidah,Residential,157,25287.596899,فيلا - سكني
2022Q4,2022,4,القصيم,Buraidah,Commercial,2467,403.321217,محل - تجاري
2022Q4,2022,4,القصيم,Buraidah,Commercial,321,543.394702,معرض تجاري - تجاري
2022Q4,2022,4,القصيم,Buraidah,Commercial,163,228.554855,مكتب - تجاري
2023Q1,2023,1,القصيم,Buraidah,Residential,307,11121.91875,استديو - سكني
2023Q1,2023,1,القصيم,Buraidah,Residential,64,23641.666666,دوبلاكس - سكني
2023Q1,2023,1,القصيم,Buraidah,Residential,860,15520.740136,دور - سكني
2023Q1,2023,1,القصيم,Buraidah,Residential,8651,10528.685401,شقة - سكني
2023Q1,2023,1,القصيم,Buraidah,Residential,137,24014.551401,فيلا - سكني
2023Q1,2023,1,القصيم,Buraidah,Commercial,2442,390.325302,محل - تجاري
2023Q1,2023,1,القصيم,Buraidah,Commercial,304,681.043751,معرض تجاري - تجاري
2023Q1,2023,1,القصيم,Buraidah,Commercial,111,228.781366,مكتب - تجاري
2023Q2,2023,2,القصيم,Buraidah,Residential,356,8232.182456,استديو - سكني
2023Q2,2023,2,القصيم,Buraidah,Residential,54,23851.851851,دوبلاكس - سكني
2023Q2,2023,2,القصيم,Buraidah,Residential,869,14948.785046,دور - سكني
2023Q2,2023,2,القصيم,Buraidah,Residential,8276,10802.5614,شقة - سكني
2023Q2,2023,2,القصيم,Buraidah,Residential,161,25569.57377,فيلا - سكني
2023Q2,2023,2,القصيم,Buraidah,Commercial,1990,393.4766,محل - تجاري
2023Q2,2023,2,القصيم,Buraidah,Commercial,322,649.378561,معرض تجاري - تجاري
2023Q2,2023,2,القصيم,Buraidah,Commercial,128,228.056469,مكتب - تجاري
2023Q3,2023,3,القصيم,Buraidah,Residential,454,8556.275303,استديو - سكني
2023Q3,2023,3,القصيم,Buraidah,Residential,105,22959.574468,دوبلاكس - سكني
2023Q3,2023,3,القصيم,Buraidah,Residential,1179,15430.873991,دور - سكني
2023Q3,2023,3,القصيم,Buraidah,Residential,11219,10558.068273,شقة - سكني
2023Q3,2023,3,القصيم,Buraidah,Residential,219,24757.919075,فيلا - سكني
2023Q3,2023,3,القصيم,Buraidah,Commercial,2575,416.032734,محل - تجاري
2023Q3,2023,3,القصيم,Buraidah,Commercial,293,560.797995,معرض تجاري - تجاري
2023Q3,2023,3,القصيم,Buraidah,Commercial,171,249.444131,مكتب - تجاري
2023Q4,2023,4,القصيم,Buraidah,Residential,243,11831.736526,استديو - سكني
2023Q4,2023,4,القصيم,Buraidah,Residential,85,24469.783132,دوبلاكس - سكني
2023Q4,2023,4,القصيم,Buraidah,Residential,1083,15221.701226,دور - سكني
2023Q4,2023,4,القصيم,Buraidah,Residential,11785,11478.476903,شقة - سكني
2023Q4,2023,4,القصيم,Buraidah,Residential,192,27694.477419,فيلا - سكني
2023Q4,2023,4,القصيم,Buraidah,Commercial,2513,428.536888,محل - تجاري
2023Q4,2023,4,القصيم,Buraidah,Commercial,295,564.489711,معرض تجاري - تجاري
2023Q4,2023,4,القصيم,Buraidah,Commercial,142,244.268732,مكتب - تجاري
2024Q1,2024,1,القصيم,Buraidah,Residential,339,10170.735294,استديو - سكني
2024Q1,2024,1,القصيم,Buraidah,Residential,100,24575.639175,دوبلاكس - سكني
2024Q1,2024,1,القصيم,Buraidah,Residential,1131,15425.198161,دور - سكني
2024Q1,2024,1,القصيم,Buraidah,Residential,11085,12405.710458,شقة - سكني
2024Q1,2024,1,القصيم,Buraidah,Residential,211,25542.240963,فيلا - سكني
2024Q1,2024,1,القصيم,Buraidah,Commercial,2404,416.507202,محل - تجاري
2024Q1,2024,1,القصيم,Buraidah,Commercial,370,741.424279,معرض تجاري - تجاري
2024Q1,2024,1,القصيم,Buraidah,Commercial,185,214.494237,مكتب - تجاري
2024Q2,2024,2,القصيم,Buraidah,Residential,221,11290.367647,استديو - سكني
2024Q2,2024,2,القصيم,Buraidah,Residential,71,25669.388059,دوبلاكس - سكني
2024Q2,2024,2,القصيم,Buraidah,Residential,951,15567.504369,دور - سكني
2024Q2,2024,2,القصيم,Buraidah,Residential,9827,12904.673512,شقة - سكني
2024Q2,2024,2,القصيم,Buraidah,Residential,155,25964.919354,فيلا - سكني
2024Q2,2024,2,القصيم,Buraidah,Commercial,2373,397.085998,محل - تجاري
2024Q2,2024,2,القصيم,Buraidah,Commercial,319,606.801651,معرض تجاري - تجاري
2024Q2,2024,2,القصيم,Buraidah,Commercial,220,240.013836,مكتب - تجاري
2024Q3,2024,3,القصيم,Buraidah,Residential,364,10862.239583,استديو - سكني
2024Q3,2024,3,القصيم,Buraidah,Residential,100,23265.934065,دوبلاكس - سكني
2024Q3,2024,3,القصيم,Buraidah,Residential,1298,15837.361313,دور - سكني
2024Q3,2024,3,القصيم,Buraidah,Residential,13291,13149.264751,شقة - سكني
2024Q3,2024,3,القصيم,Buraidah,Residential,256,26933.695238,فيلا - سكني
2024Q3,2024,3,القصيم,Buraidah,Commercial,2613,406.352558,محل - تجاري
2024Q3,2024,3,القصيم,Buraidah,Commercial,420,381.011548,معرض تجاري - تجاري
2024Q3,2024,3,القصيم,Buraidah,Commercial,182,231.732847,مكتب - تجاري
2024Q4,2024,4,القصيم,Buraidah,Residential,279,10658.323699,استديو - سكني
2024Q4,2024,4,القصيم,Buraidah,Residential,94,25233.627906,دوبلاكس - سكني
2024Q4,2024,4,القصيم,Buraidah,Residential,1236,15911.792079,دور - سكني
2024Q4,2024,4,القصيم,Buraidah,Residential,10797,12894.766116,شقة - سكني
2024Q4,2024,4,القصيم,Buraidah,Residential,235,28473.235,فيلا - سكني
2024Q4,2024,4,القصيم,Buraidah,Commercial,2771,423.440437,محل - تجاري
2024Q4,2024,4,القصيم,Buraidah,Commercial,459,794.866481,معرض تجاري - تجاري
2024Q4,2024,4,القصيم,Buraidah,Commercial,130,236.601347,مكتب - تجاري
2019Q1,2019,1,تبوك,Tabuk,Residential,131,15385.0,استديو - سكني
2019Q1,2019,1,تبوك,Tabuk,Residential,6,25000.0,دوبلاكس - سكني
2019Q1,2019,1,تبوك,Tabuk,Residential,14,22052.785714,دور - سكني
2019Q1,2019,1,تبوك,Tabuk,Residential,1051,16489.824721,شقة - سكني
2019Q1,2019,1,تبوك,Tabuk,Residential,2,21818.0,فيلا - سكني
2019Q1,2019,1,تبوك,Tabuk,Commercial,20,633.364406,محل - تجاري
2019Q1,2019,1,تبوك,Tabuk,Commercial,4,382.019702,مكتب - تجاري
2019Q2,2019,2,تبوك,Tabuk,Residential,101,16461.702127,استديو - سكني
2019Q2,2019,2,تبوك,Tabuk,Residential,17,20272.6875,دور - سكني
2019Q2,2019,2,تبوك,Tabuk,Residential,1033,17178.36297,شقة - سكني
2019Q2,2019,2,تبوك,Tabuk,Residential,4,32166.666666,فيلا - سكني
2019Q2,2019,2,تبوك,Tabuk,Commercial,48,589.962469,محل - تجاري
2019Q2,2019,2,تبوك,Tabuk,Commercial,2,293.79562,مكتب - تجاري
2019Q3,2019,3,تبوك,Tabuk,Residential,108,15913.043478,استديو - سكني
2019Q3,2019,3,تبوك,Tabuk,Residential,10,29244.444444,دوبلاكس - سكني
2019Q3,2019,3,تبوك,Tabuk,Residential,26,23028.260869,دور - سكني
2019Q3,2019,3,تبوك,Tabuk,Residential,1325,16747.074346,شقة - سكني
2019Q3,2019,3,تبوك,Tabuk,Residential,3,22733.333333,فيلا - سكني
2019Q3,2019,3,تبوك,Tabuk,Commercial,63,512.481117,محل - تجاري
2019Q3,2019,3,تبوك,Tabuk,Commercial,5,441.947714,مكتب - تجاري
2019Q4,2019,4,تبوك,Tabuk,Residential,178,14172.9927,استديو - سكني
2019Q4,2019,4,تبوك,Tabuk,Residential,13,19433.0,دوبلاكس - سكني
2019Q4,2019,4,تبوك,Tabuk,Residential,39,23323.194444,دور - سكني
2019Q4,2019,4,تبوك,Tabuk,Residential,1944,16462.863456,شقة - سكني
2019Q4,2019,4,تبوك,Tabuk,Residential,8,31028.571428,فيلا - سكني
2019Q4,2019,4,تبوك,Tabuk,Commercial,168,518.181024,محل - تجاري
2019Q4,2019,4,تبوك,Tabuk,Commercial,1,400.0,معرض تجاري - تجاري
2019Q4,2019,4,تبوك,Tabuk,Commercial,2,150.96154,مكتب - تجاري
2020Q1,2020,1,تبوك,Tabuk,Residential,219,13087.912087,استديو - سكني
2020Q1,2020,1,تبوك,Tabuk,Residential,5,16200.0,دوبلاكس - سكني
2020Q1,2020,1,تبوك,Tabuk,Residential,28,22624.814814,دور - سكني
2020Q1,2020,1,تبوك,Tabuk,Residential,1629,15473.217835,شقة - سكني
2020Q1,2020,1,تبوك,Tabuk,Commercial,228,549.841911,محل - تجاري
2020Q1,2020,1,تبوك,Tabuk,Commercial,1,208.33333,معرض تجاري - تجاري
2020Q1,2020,1,تبوك,Tabuk,Commercial,7,871.269278,مكتب - تجاري
2020Q2,2020,2,تبوك,Tabuk,Residential,173,12882.026143,استديو - سكني
2020Q2,2020,2,تبوك,Tabuk,Residential,12,25490.90909,دوبلاكس - سكني
2020Q2,2020,2,تبوك,Tabuk,Residential,37,23605.323529,دور - سكني
2020Q2,2020,2,تبوك,Tabuk,Residential,2248,14722.651606,شقة - سكني
2020Q2,2020,2,تبوك,Tabuk,Residential,2,16200.0,فيلا - سكني
2020Q2,2020,2,تبوك,Tabuk,Commercial,100,547.438468,محل - تجاري
2020Q2,2020,2,تبوك,Tabuk,Commercial,1,180.0,معرض تجاري - تجاري
2020Q2,2020,2,تبوك,Tabuk,Commercial,8,153.256405,مكتب - تجاري
2020Q3,2020,3,تبوك,Tabuk,Residential,265,11447.677725,استديو - سكني
2020Q3,2020,3,تبوك,Tabuk,Residential,9,16066.666666,دوبلاكس - سكني
2020Q3,2020,3,تبوك,Tabuk,Residential,57,20563.803921,دور - سكني
2020Q3,2020,3,تبوك,Tabuk,Residential,4292,13999.370588,شقة - سكني
2020Q3,2020,3,تبوك,Tabuk,Residential,14,30179.461538,فيلا - سكني
2020Q3,2020,3,تبوك,Tabuk,Commercial,534,519.187917,محل - تجاري
2020Q3,2020,3,تبوك,Tabuk,Commercial,4,291.002622,معرض تجاري - تجاري
2020Q3,2020,3,تبوك,Tabuk,Commercial,16,252.879661,مكتب - تجاري
2020Q4,2020,4,تبوك,Tabuk,Residential,248,11666.511627,استديو - سكني
2020Q4,2020,4,تبوك,Tabuk,Residential,13,21969.230769,دوبلاكس - سكني
2020Q4,2020,4,تبوك,Tabuk,Residential,87,23050.970149,دور - سكني
2020Q4,2020,4,تبوك,Tabuk,Residential,3595,14814.97055,شقة - سكني
2020Q4,2020,4,تبوك,Tabuk,Residential,6,29556.2,فيلا - سكني
2020Q4,2020,4,تبوك,Tabuk,Commercial,962,534.643383,محل - تجاري
2020Q4,2020,4,تبوك,Tabuk,Commercial,12,520.1747,معرض تجاري - تجاري
2020Q4,2020,4,تبوك,Tabuk,Commercial,27,293.461225,مكتب - تجاري
2021Q1,2021,1,تبوك,Tabuk,Residential,188,11466.025641,استديو - سكني
2021Q1,2021,1,تبوك,Tabuk,Residential,11,33600.0,دوبلاكس - سكني
2021Q1,2021,1,تبوك,Tabuk,Residential,62,25797.910714,دور - سكني
2021Q1,2021,1,تبوك,Tabuk,Residential,3079,14624.915235,شقة - سكني
2021Q1,2021,1,تبوك,Tabuk,Residential,9,48479.25,فيلا - سكني
2021Q1,2021,1,تبوك,Tabuk,Commercial,983,540.330275,محل - تجاري
2021Q1,2021,1,تبوك,Tabuk,Commercial,57,298.136264,معرض تجاري - تجاري
2021Q1,2021,1,تبوك,Tabuk,Commercial,29,424.419023,مكتب - تجاري
2021Q2,2021,2,تبوك,Tabuk,Residential,125,11907.368421,استديو - سكني
2021Q2,2021,2,تبوك,Tabuk,Residential,5,33760.0,دوبلاكس - سكني
2021Q2,2021,2,تبوك,Tabuk,Residential,21,22174.157894,دور - سكني
2021Q2,2021,2,تبوك,Tabuk,Residential,1806,14752.204516,شقة - سكني
2021Q2,2021,2,تبوك,Tabuk,Residential,5,37600.0,فيلا - سكني
2021Q2,2021,2,تبوك,Tabuk,Commercial,393,541.638721,محل - تجاري
2021Q2,2021,2,تبوك,Tabuk,Commercial,16,267.035974,معرض تجاري - تجاري
2021Q2,2021,2,تبوك,Tabuk,Commercial,12,321.34199,مكتب - تجاري
2021Q3,2021,3,تبوك,Tabuk,Residential,155,11469.365079,استديو - سكني
2021Q3,2021,3,تبوك,Tabuk,Residential,3,28300.0,دوبلاكس - سكني
2021Q3,2021,3,تبوك,Tabuk,Residential,68,20826.526315,دور - سكني
2021Q3,2021,3,تبوك,Tabuk,Residential,3017,14796.879508,شقة - سكني
2021Q3,2021,3,تبوك,Tabuk,Residential,19,32028.823529,فيلا - سكني
2021Q3,2021,3,تبوك,Tabuk,Commercial,1001,574.841004,محل - تجاري
2021Q3,2021,3,تبوك,Tabuk,Commercial,97,605.035886,معرض تجاري - تجاري
2021Q3,2021,3,تبوك,Tabuk,Commercial,20,375.766372,مكتب - تجاري
2021Q4,2021,4,تبوك,Tabuk,Residential,184,11310.030674,استديو - سكني
2021Q4,2021,4,تبوك,Tabuk,Residential,9,30618.111111,دوبلاكس - سكني
2021Q4,2021,4,تبوك,Tabuk,Residential,102,19449.903614,دور - سكني
2021Q4,2021,4,تبوك,Tabuk,Residential,4013,14293.325144,شقة - سكني
