quarter_key,year,quarter,region_ar,city,property_type,sales_transactions,market_value,avg_price_m2,rental_contracts,avg_rent,region,population,avg_income,inflation_rate,repo_rate
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Commercial,311.0,933353831.91,1084.416237596639,,,Madinah,1477047,9723.0,2.33,5.5
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,1939.0,1601664517.33,1788.373885842524,,,Madinah,1477047,9723.0,2.33,5.5
2023Q1,2023,1,منطقة تبوك,Tabuk,Commercial,310.0,243239696.33,704.4335142093023,,,Tabuk,623665,11127.0,2.33,5.5
2023Q1,2023,1,منطقة تبوك,Tabuk,Residential,935.0,541405659.91,1883.1976277671756,,,Tabuk,623665,11127.0,2.33,5.5
2023Q1,2023,1,منطقة جازان,Jazan,Commercial,53.0,41780600.0,784.811315688889,,,Jazan,200911,10763.0,2.33,5.5
2023Q1,2023,1,منطقة جازان,Jazan,Residential,886.0,554048887.85,2141.994322451501,,,Jazan,200911,10763.0,2.33,5.5
2023Q1,2023,1,منطقة حائل,Hail,Commercial,273.0,101472494.71,240.9608462197802,,,Hail,498575,9269.0,2.33,5.5
2023Q1,2023,1,منطقة حائل,Hail,Residential,1203.0,475738704.19,282.32401936824607,,,Hail,498575,9269.0,2.33,5.5
2023Q1,2023,1,منطقة عسير,Abha,Commercial,73.0,86134962.9,1048.633435671233,,,Aseer,422243,11264.0,2.33,5.5
2023Q1,2023,1,منطقة عسير,Abha,Residential,837.0,768518881.15,1344.6838942628433,,,Aseer,422243,11264.0,2.33,5.5
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Commercial,603.0,2344469283.12,2358.7376336410257,,,Makkah,3751722,10141.0,2.33,5.5
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,7463.0,9570361521.6,3615.701233205502,,,Makkah,3751722,10141.0,2.33,5.5
2023Q1,2023,1,منطقة مكة المكرمة,Makkah,Commercial,206.0,1451257299.35,2187.342344865922,,,Makkah,2427924,10141.0,2.33,5.5
2023Q1,2023,1,منطقة مكة المكرمة,Makkah,Residential,2471.0,2282667264.56,2283.224130095019,,,Makkah,2427924,10141.0,2.33,5.5
2023Q1,2023,1,منطقة نجران,Najran,Commercial,145.0,47881203.36,184.8088598551724,,,Najran,421902,7969.0,2.33,5.5
2023Q1,2023,1,منطقة نجران,Najran,Residential,614.0,227349098.3,603.7714098061889,,,Najran,421902,7969.0,2.33,5.5
2023Q1,2023,1,منطقة نجران,Najran,Commercial,,,,1503.0,471.86061173253495,Najran,421902,7969.0,2.33,5.5
2023Q1,2023,1,منطقة نجران,Najran,Residential,,,,9694.0,10642.001100321642,Najran,421902,7969.0,2.33,5.5
2023Q2,2023,2,منطقة الباحة,Al Bahah,Commercial,,,,357.0,585.6065225910364,Al Bahah,90515,11348.0,2.33,5.75
2023Q2,2023,2,منطقة الباحة,Al Bahah,Residential,,,,1646.0,12655.761627126974,Al Bahah,90515,11348.0,2.33,5.75
2023Q2,2023,2,منطقة الجوف,Sakaka,Commercial,,,,708.0,397.5002153276836,Al Jouf,236669,10686.0,2.33,5.75
2023Q2,2023,2,منطقة الجوف,Sakaka,Residential,,,,3022.0,10886.849842121444,Al Jouf,236669,10686.0,2.33,5.75
2023Q2,2023,2,منطقة الحدود الشماليه,Arar,Commercial,,,,616.0,481.350758301948,Northern Borders,202719,,2.33,5.75
2023Q2,2023,2,منطقة الحدود الشماليه,Arar,Residential,,,,2947.0,12302.387440593146,Northern Borders,202719,,2.33,5.75
2023Q2,2023,2,منطقة الرياض,Riyadh,Commercial,,,,34428.0,706.6796581210062,Riyadh,7009120,14990.0,2.33,5.75
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,,,,131688.0,25360.74969410415,Riyadh,7009120,14990.0,2.33,5.75
2023Q2,2023,2,منطقة القصيم,Buraidah,Commercial,,,,2440.0,418.56949125983607,Al Qassim,677647,10081.0,2.33,5.75
2023Q2,2023,2,منطقة القصيم,Buraidah,Residential,,,,9716.0,11396.444080139358,Al Qassim,677647,10081.0,2.33,5.75
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Commercial,,,,6172.0,1303.9055582188917,Madinah,1477047,9723.0,2.33,5.75
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,,,,24236.0,14791.086328979618,Madinah,1477047,9723.0,2.33,5.75
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,401.0,2824912490.46,1798.9883809711814,5313.0,683.668981299266,Eastern Province,1532326,11775.0,2.33,5.75
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,1953.0,2918804319.6,2623.7518502377466,30648.0,17195.906499833367,Eastern Province,1532326,11775.0,2.33,5.75
2023Q2,2023,2,المنطقة الشرقية,Khobar,Commercial,146.0,541825798.63,1850.0886820000003,2996.0,658.6347025550735,Eastern Province,658550,11775.0,2.33,5.75
2023Q2,2023,2,المنطقة الشرقية,Khobar,Residential,1127.0,1502073427.32,3138.602669866016,17027.0,22402.24582429817,Eastern Province,658550,11775.0,2.33,5.75
2023Q2,2023,2,منطقة تبوك,Tabuk,Commercial,,,,1899.0,582.8971389889415,Tabuk,623665,11127.0,2.33,5.75
2023Q2,2023,2,منطقة تبوك,Tabuk,Residential,,,,11543.0,12577.334818198737,Tabuk,623665,11127.0,2.33,5.75
2023Q2,2023,2,منطقة جازان,Jazan,Commercial,,,,987.0,726.1831620506586,Jazan,200911,10763.0,2.33,5.75
2023Q2,2023,2,منطقة جازان,Jazan,Residential,,,,6977.0,14454.96852795815,Jazan,200911,10763.0,2.33,5.75
2023Q2,2023,2,منطقة حائل,Hail,Commercial,,,,1661.0,464.2501962492474,Hail,498575,9269.0,2.33,5.75
2023Q2,2023,2,منطقة حائل,Hail,Residential,,,,7252.0,12058.992549446772,Hail,498575,9269.0,2.33,5.75
2023Q2,2023,2,منطقة عسير,Abha,Commercial,,,,904.0,671.6479912588495,Aseer,422243,11264.0,2.33,5.75
2023Q2,2023,2,منطقة عسير,Abha,Residential,,,,7510.0,15042.209482465778,Aseer,422243,11264.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Commercial,,,,15173.0,885.3751098942199,Makkah,3751722,10141.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,,,,81486.0,24818.048520721964,Makkah,3751722,10141.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Makkah,Commercial,,,,5274.0,1284.8290889620782,Makkah,2427924,10141.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Makkah,Residential,,,,27488.0,15125.47814522908,Makkah,2427924,10141.0,2.33,5.75
2023Q2,2023,2,منطقة الباحة,Al Bahah,Commercial,12.0,34756689.0,729.030463,,,Al Bahah,90515,11348.0,2.33,5.75
2023Q2,2023,2,منطقة الباحة,Al Bahah,Residential,49.0,12987960.0,349.60640300000006,,,Al Bahah,90515,11348.0,2.33,5.75
2023Q2,2023,2,منطقة الجوف,Sakaka,Commercial,58.0,16652138.6,157.8445308275862,,,Al Jouf,236669,10686.0,2.33,5.75
2023Q2,2023,2,منطقة الجوف,Sakaka,Residential,257.0,79800905.56,289.0103705447471,,,Al Jouf,236669,10686.0,2.33,5.75
2023Q2,2023,2,منطقة الحدود الشماليه,Arar,Commercial,79.0,16807365.92,121.771563,,,Northern Borders,202719,,2.33,5.75
2023Q2,2023,2,منطقة الحدود الشماليه,Arar,Residential,423.0,70450180.24000001,123.86825561229315,,,Northern Borders,202719,,2.33,5.75
2023Q2,2023,2,منطقة الرياض,Riyadh,Commercial,1124.0,14211035531.73,2751.791441875266,,,Riyadh,7009120,14990.0,2.33,5.75
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,12220.0,18584220258.48,3930.938804956267,,,Riyadh,7009120,14990.0,2.33,5.75
2023Q2,2023,2,منطقة القصيم,Buraidah,Commercial,336.0,361116089.1,58.53595508630953,,,Al Qassim,677647,10081.0,2.33,5.75
2023Q2,2023,2,منطقة القصيم,Buraidah,Residential,1948.0,579218208.3399999,488.1085347774923,,,Al Qassim,677647,10081.0,2.33,5.75
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Commercial,282.0,1476894794.05,1071.6759133285714,,,Madinah,1477047,9723.0,2.33,5.75
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,1523.0,1429382125.41,2030.364739039493,,,Madinah,1477047,9723.0,2.33,5.75
2023Q2,2023,2,منطقة تبوك,Tabuk,Commercial,238.0,162359485.15,619.558485046875,,,Tabuk,623665,11127.0,2.33,5.75
2023Q2,2023,2,منطقة تبوك,Tabuk,Residential,800.0,462740513.48,1874.7300343240736,,,Tabuk,623665,11127.0,2.33,5.75
2023Q2,2023,2,منطقة جازان,Jazan,Commercial,42.0,58438550.65,820.0537312962962,,,Jazan,200911,10763.0,2.33,5.75
2023Q2,2023,2,منطقة جازان,Jazan,Residential,804.0,444634662.72,2065.2721888276765,,,Jazan,200911,10763.0,2.33,5.75
2023Q2,2023,2,منطقة حائل,Hail,Commercial,278.0,94906279.15,135.142576352518,,,Hail,498575,9269.0,2.33,5.75
2023Q2,2023,2,منطقة حائل,Hail,Residential,1248.0,344605305.83,276.4244416458333,,,Hail,498575,9269.0,2.33,5.75
2023Q2,2023,2,منطقة عسير,Abha,Commercial,104.0,97289481.03,1100.147165653846,,,Aseer,422243,11264.0,2.33,5.75
2023Q2,2023,2,منطقة عسير,Abha,Residential,952.0,635746462.31,1381.6881609380252,,,Aseer,422243,11264.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Commercial,575.0,3362732351.56,2631.154442558253,,,Makkah,3751722,10141.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,6558.0,7233084390.78,3409.4467283653544,,,Makkah,3751722,10141.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Makkah,Commercial,188.0,464235852.79,2014.346778822785,,,Makkah,2427924,10141.0,2.33,5.75
2023Q2,2023,2,منطقة مكة المكرمة,Makkah,Residential,2014.0,3789998532.03,2398.573176131345,,,Makkah,2427924,10141.0,2.33,5.75
2023Q2,2023,2,منطقة نجران,Najran,Commercial,124.0,75152796.03999999,223.8312165080645,,,Najran,421902,7969.0,2.33,5.75
2023Q2,2023,2,منطقة نجران,Najran,Residential,485.0,173205068.04,498.7541005773196,,,Najran,421902,7969.0,2.33,5.75
2023Q2,2023,2,منطقة نجران,Najran,Commercial,,,,944.0,482.24029796398304,Najran,421902,7969.0,2.33,5.75
2023Q2,2023,2,منطقة نجران,Najran,Residential,,,,9978.0,10583.865966584586,Najran,421902,7969.0,2.33,5.75
2023Q3,2023,3,منطقة الباحة,Al Bahah,Commercial,,,,428.0,577.6349363925234,Al Bahah,90515,11348.0,2.33,6.0
2023Q3,2023,3,منطقة الباحة,Al Bahah,Residential,,,,2142.0,13663.213755483195,Al Bahah,90515,11348.0,2.33,6.0
2023Q3,2023,3,منطقة الجوف,Sakaka,Commercial,,,,1018.0,386.78009263850686,Al Jouf,236669,10686.0,2.33,6.0
2023Q3,2023,3,منطقة الجوف,Sakaka,Residential,,,,4853.0,11085.925869683082,Al Jouf,236669,10686.0,2.33,6.0
2023Q3,2023,3,منطقة الحدود الشماليه,Arar,Commercial,,,,871.0,456.8704533386912,Northern Borders,202719,,2.33,6.0
2023Q3,2023,3,منطقة الحدود الشماليه,Arar,Residential,,,,3942.0,12586.418661193047,Northern Borders,202719,,2.33,6.0
2023Q3,2023,3,منطقة الرياض,Riyadh,Commercial,,,,42303.0,717.8658843196464,Riyadh,7009120,14990.0,2.33,6.0
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,,,,167295.0,25810.573007612355,Riyadh,7009120,14990.0,2.33,6.0
2023Q3,2023,3,منطقة القصيم,Buraidah,Commercial,,,,3039.0,420.6163372773939,Al Qassim,677647,10081.0,2.33,6.0
2023Q3,2023,3,منطقة القصيم,Buraidah,Residential,,,,13176.0,11259.96182257916,Al Qassim,677647,10081.0,2.33,6.0
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Commercial,,,,9708.0,1534.347960626906,Madinah,1477047,9723.0,2.33,6.0
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Residential,,,,36301.0,14979.629420653975,Madinah,1477047,9723.0,2.33,6.0
2023Q3,2023,3,المنطقة الشرقية,Dammam,Commercial,258.0,996674529.61,1685.519914285,6833.0,881.7180827782818,Eastern Province,1532326,11775.0,2.33,6.0
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,1656.0,1892281408.28,2565.590753132563,36685.0,17616.00910791964,Eastern Province,1532326,11775.0,2.33,6.0
2023Q3,2023,3,المنطقة الشرقية,Khobar,Commercial,135.0,1873053016.49,1668.834604,3884.0,589.9142936253861,Eastern Province,658550,11775.0,2.33,6.0
2023Q3,2023,3,المنطقة الشرقية,Khobar,Residential,867.0,956928630.15,3065.126642614764,19836.0,23026.766472500403,Eastern Province,658550,11775.0,2.33,6.0
2023Q3,2023,3,منطقة تبوك,Tabuk,Commercial,,,,2504.0,624.9263847376199,Tabuk,623665,11127.0,2.33,6.0
2023Q3,2023,3,منطقة تبوك,Tabuk,Residential,,,,15965.0,12724.548407652928,Tabuk,623665,11127.0,2.33,6.0
2023Q3,2023,3,منطقة جازان,Jazan,Commercial,,,,986.0,752.1163525162272,Jazan,200911,10763.0,2.33,6.0
2023Q3,2023,3,منطقة جازان,Jazan,Residential,,,,7819.0,16023.333169452617,Jazan,200911,10763.0,2.33,6.0
2023Q3,2023,3,منطقة حائل,Hail,Commercial,,,,1856.0,444.8652045883621,Hail,498575,9269.0,2.33,6.0
2023Q3,2023,3,منطقة حائل,Hail,Residential,,,,10727.0,11921.186948111028,Hail,498575,9269.0,2.33,6.0
2023Q3,2023,3,منطقة عسير,Abha,Commercial,,,,1556.0,699.7101529781492,Aseer,422243,11264.0,2.33,6.0
2023Q3,2023,3,منطقة عسير,Abha,Residential,,,,9077.0,15694.353579800703,Aseer,422243,11264.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Commercial,,,,19886.0,940.4042962225686,Makkah,3751722,10141.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,,,,99903.0,24749.23889266759,Makkah,3751722,10141.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Makkah,Commercial,,,,7960.0,2087.093926123241,Makkah,2427924,10141.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Makkah,Residential,,,,37681.0,15666.747895867147,Makkah,2427924,10141.0,2.33,6.0
2023Q3,2023,3,منطقة الباحة,Al Bahah,Commercial,10.0,4404776.0,596.424563,,,Al Bahah,90515,11348.0,2.33,6.0
2023Q3,2023,3,منطقة الباحة,Al Bahah,Residential,66.0,26952333.0,323.387413,,,Al Bahah,90515,11348.0,2.33,6.0
2023Q3,2023,3,منطقة الجوف,Sakaka,Commercial,67.0,22800712.42,165.00414876119402,,,Al Jouf,236669,10686.0,2.33,6.0
2023Q3,2023,3,منطقة الجوف,Sakaka,Residential,204.0,54876071.93,209.959303,,,Al Jouf,236669,10686.0,2.33,6.0
2023Q3,2023,3,منطقة الحدود الشماليه,Arar,Commercial,51.0,9558762.0,109.026799,,,Northern Borders,202719,,2.33,6.0
2023Q3,2023,3,منطقة الحدود الشماليه,Arar,Residential,345.0,50224095.75,98.34267301449276,,,Northern Borders,202719,,2.33,6.0
2023Q3,2023,3,منطقة الرياض,Riyadh,Commercial,836.0,7999128725.09,2637.741567403642,,,Riyadh,7009120,14990.0,2.33,6.0
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,10082.0,12201295545.31,3920.24846348249,,,Riyadh,7009120,14990.0,2.33,6.0
2023Q3,2023,3,منطقة القصيم,Buraidah,Commercial,277.0,248143000.7,261.8476000288809,,,Al Qassim,677647,10081.0,2.33,6.0
2023Q3,2023,3,منطقة القصيم,Buraidah,Residential,1876.0,709611480.25,501.4099809119061,,,Al Qassim,677647,10081.0,2.33,6.0
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Commercial,191.0,893102116.8299999,1008.224233460177,,,Madinah,1477047,9723.0,2.33,6.0
2023Q3,2023,3,منطقة المدينة المنورة,Madinah,Residential,1188.0,905802505.96,1648.1689313630332,,,Madinah,1477047,9723.0,2.33,6.0
2023Q3,2023,3,منطقة تبوك,Tabuk,Commercial,154.0,104121643.21,653.4600363333334,,,Tabuk,623665,11127.0,2.33,6.0
2023Q3,2023,3,منطقة تبوك,Tabuk,Residential,570.0,326744135.79,1764.277503443936,,,Tabuk,623665,11127.0,2.33,6.0
2023Q3,2023,3,منطقة جازان,Jazan,Commercial,31.0,38358446.4,255.821602,,,Jazan,200911,10763.0,2.33,6.0
2023Q3,2023,3,منطقة جازان,Jazan,Residential,562.0,330190444.62,2124.5500565419,,,Jazan,200911,10763.0,2.33,6.0
2023Q3,2023,3,منطقة حائل,Hail,Commercial,216.0,72600269.74000001,224.8363094166667,,,Hail,498575,9269.0,2.33,6.0
2023Q3,2023,3,منطقة حائل,Hail,Residential,745.0,296124586.01,393.0464803261745,,,Hail,498575,9269.0,2.33,6.0
2023Q3,2023,3,منطقة عسير,Abha,Commercial,149.0,121733719.38,1032.700675442953,,,Aseer,422243,11264.0,2.33,6.0
2023Q3,2023,3,منطقة عسير,Abha,Residential,1127.0,745487094.39,1232.9711740417035,,,Aseer,422243,11264.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Commercial,415.0,1935110364.12,2579.634365822695,,,Makkah,3751722,10141.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,5389.0,5452048278.83,3320.5660146006144,,,Makkah,3751722,10141.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Makkah,Commercial,122.0,588545225.86,1745.76296179798,,,Makkah,2427924,10141.0,2.33,6.0
2023Q3,2023,3,منطقة مكة المكرمة,Makkah,Residential,1473.0,1787611884.03,2364.6675807906977,,,Makkah,2427924,10141.0,2.33,6.0
2023Q3,2023,3,منطقة نجران,Najran,Commercial,106.0,42214504.97,156.99811118867925,,,Najran,421902,7969.0,2.33,6.0
2023Q3,2023,3,منطقة نجران,Najran,Residential,346.0,87746331.19,390.4048845,,,Najran,421902,7969.0,2.33,6.0
2023Q3,2023,3,منطقة نجران,Najran,Commercial,,,,1360.0,477.1233841014706,Najran,421902,7969.0,2.33,6.0
2023Q3,2023,3,منطقة نجران,Najran,Residential,,,,14537.0,10727.387849474855,Najran,421902,7969.0,2.33,6.0
2023Q4,2023,4,منطقة الباحة,Al Bahah,Commercial,,,,371.0,574.9938661859837,Al Bahah,90515,11348.0,2.33,6.0
2023Q4,2023,4,منطقة الباحة,Al Bahah,Residential,,,,1978.0,14125.88950501264,Al Bahah,90515,11348.0,2.33,6.0
2023Q4,2023,4,منطقة الجوف,Sakaka,Commercial,,,,1005.0,395.5245392776119,Al Jouf,236669,10686.0,2.33,6.0
2023Q4,2023,4,منطقة الجوف,Sakaka,Residential,,,,5365.0,11802.284046761602,Al Jouf,236669,10686.0,2.33,6.0
2023Q4,2023,4,منطقة الحدود الشماليه,Arar,Commercial,,,,801.0,435.7570938426966,Northern Borders,202719,,2.33,6.0
2023Q4,2023,4,منطقة الحدود الشماليه,Arar,Residential,,,,4349.0,13427.100883488158,Northern Borders,202719,,2.33,6.0
2023Q4,2023,4,منطقة الرياض,Riyadh,Commercial,,,,46538.0,721.6399394504707,Riyadh,7009120,14990.0,2.33,6.0
2023Q4,2023,4,منطقة الرياض,Riyadh,Residential,,,,178542.0,26519.95556449588,Riyadh,7009120,14990.0,2.33,6.0
2023Q4,2023,4,منطقة القصيم,Buraidah,Commercial,,,,2950.0,433.262313299322,Al Qassim,677647,10081.0,2.33,6.0
2023Q4,2023,4,منطقة القصيم,Buraidah,Residential,,,,13388.0,12102.72900628167,Al Qassim,677647,10081.0,2.33,6.0
2023Q4,2023,4,منطقة المدينة المنورة,Madinah,Commercial,,,,7962.0,1188.2456586500878,Madinah,1477047,9723.0,2.33,6.0
2023Q4,2023,4,منطقة المدينة المنورة,Madinah,Residential,,,,32811.0,15265.5804958008,Madinah,1477047,9723.0,2.33,6.0
2023Q4,2023,4,المنطقة الشرقية,Dammam,Commercial,,,,7021.0,636.5752834732945,Eastern Province,1532326,11775.0,2.33,6.0
2023Q4,2023,4,المنطقة الشرقية,Dammam,Residential,,,,39979.0,17716.285356745015,Eastern Province,1532326,11775.0,2.33,6.0
2023Q4,2023,4,المنطقة الشرقية,Khobar,Commercial,,,,4037.0,602.7641552147634,Eastern Province,658550,11775.0,2.33,6.0
2023Q4,2023,4,المنطقة الشرقية,Khobar,Residential,,,,21395.0,22259.68744478789,Eastern Province,658550,11775.0,2.33,6.0
2023Q4,2023,4,منطقة تبوك,Tabuk,Commercial,,,,3253.0,574.2544691238857,Tabuk,623665,11127.0,2.33,6.0
2023Q4,2023,4,منطقة تبوك,Tabuk,Residential,,,,17727.0,13682.446575799006,Tabuk,623665,11127.0,2.33,6.0
2023Q4,2023,4,منطقة جازان,Jazan,Commercial,,,,1163.0,784.2665537755804,Jazan,200911,10763.0,2.33,6.0
2023Q4,2023,4,منطقة جازان,Jazan,Residential,,,,8082.0,16548.634571018436,Jazan,200911,10763.0,2.33,6.0
2023Q4,2023,4,منطقة حائل,Hail,Commercial,,,,2056.0,501.4435838613813,Hail,498575,9269.0,2.33,6.0
2023Q4,2023,4,منطقة حائل,Hail,Residential,,,,11027.0,13291.945854611316,Hail,498575,9269.0,2.33,6.0
2023Q4,2023,4,منطقة عسير,Abha,Commercial,,,,1559.0,794.2976536516996,Aseer,422243,11264.0,2.33,6.0
2023Q4,2023,4,منطقة عسير,Abha,Residential,,,,9342.0,15772.143128522051,Aseer,422243,11264.0,2.33,6.0
2023Q4,2023,4,منطقة مكة المكرمة,Jeddah,Commercial,,,,19461.0,908.0854803522944,Makkah,3751722,10141.0,2.33,6.0
2023Q4,2023,4,منطقة مكة المكرمة,Jeddah,Residential,,,,106204.0,24184.154820057614,Makkah,3751722,10141.0,2.33,6.0
2023Q4,2023,4,منطقة مكة المكرمة,Makkah,Commercial,,,,7597.0,1403.9965362884034,Makkah,2427924,10141.0,2.33,6.0
2023Q4,2023,4,منطقة مكة المكرمة,Makkah,Residential,,,,36328.0,15597.450594009577,Makkah,2427924,10141.0,2.33,6.0
2023Q4,2023,4,منطقة نجران,Najran,Commercial,,,,1406.0,472.1627969068279,Najran,421902,7969.0,2.33,6.0
2023Q4,2023,4,منطقة نجران,Najran,Residential,,,,14727.0,13071.304699198345,Najran,421902,7969.0,2.33,6.0
2024Q1,2024,1,منطقة الباحة,Al Bahah,Commercial,,,,310.0,515.5907545322581,Al Bahah,90515,11348.0,1.69,6.0
2024Q1,2024,1,منطقة الباحة,Al Bahah,Residential,,,,1574.0,15042.320696424396,Al Bahah,90515,11348.0,1.69,6.0
2024Q1,2024,1,منطقة الجوف,Sakaka,Commercial,,,,1066.0,412.5206379718574,Al Jouf,236669,10686.0,1.69,6.0
2024Q1,2024,1,منطقة الجوف,Sakaka,Residential,,,,4785.0,12823.439234792058,Al Jouf,236669,10686.0,1.69,6.0
2024Q1,2024,1,منطقة الحدود الشماليه,Arar,Commercial,,,,894.0,444.895731155481,Northern Borders,202719,,1.69,6.0
2024Q1,2024,1,منطقة الحدود الشماليه,Arar,Residential,,,,4129.0,14460.299737414629,Northern Borders,202719,,1.69,6.0
2024Q1,2024,1,منطقة الرياض,Riyadh,Commercial,,,,47101.0,750.4104471965138,Riyadh,7009120,14990.0,1.69,6.0
2024Q1,2024,1,منطقة الرياض,Riyadh,Residential,,,,190191.0,28181.71749398724,Riyadh,7009120,14990.0,1.69,6.0
2024Q1,2024,1,منطقة القصيم,Buraidah,Commercial,,,,2959.0,444.5054851919568,Al Qassim,677647,10081.0,1.69,6.0
2024Q1,2024,1,منطقة القصيم,Buraidah,Residential,,,,12866.0,12922.280084904398,Al Qassim,677647,10081.0,1.69,6.0
2024Q1,2024,1,منطقة المدينة المنورة,Madinah,Commercial,,,,8582.0,1158.6764131498485,Madinah,1477047,9723.0,1.69,6.0
2024Q1,2024,1,منطقة المدينة المنورة,Madinah,Residential,,,,31002.0,16482.96947037449,Madinah,1477047,9723.0,1.69,6.0
2024Q1,2024,1,المنطقة الشرقية,Dammam,Commercial,,,,7789.0,646.2397309165491,Eastern Province,1532326,11775.0,1.69,6.0
2024Q1,2024,1,المنطقة الشرقية,Dammam,Residential,,,,41458.0,18121.78451829343,Eastern Province,1532326,11775.0,1.69,6.0
2024Q1,2024,1,المنطقة الشرقية,Khobar,Commercial,,,,4761.0,580.6785303572779,Eastern Province,658550,11775.0,1.69,6.0
2024Q1,2024,1,المنطقة الشرقية,Khobar,Residential,,,,24649.0,21919.022359004957,Eastern Province,658550,11775.0,1.69,6.0
2024Q1,2024,1,منطقة تبوك,Tabuk,Commercial,,,,2924.0,575.0785317732558,Tabuk,623665,11127.0,1.69,6.0
2024Q1,2024,1,منطقة تبوك,Tabuk,Residential,,,,14137.0,15294.478397548844,Tabuk,623665,11127.0,1.69,6.0
2024Q1,2024,1,منطقة جازان,Jazan,Commercial,,,,1036.0,757.2196636525096,Jazan,200911,10763.0,1.69,6.0
2024Q1,2024,1,منطقة جازان,Jazan,Residential,,,,6735.0,17380.12651693185,Jazan,200911,10763.0,1.69,6.0
2024Q1,2024,1,منطقة حائل,Hail,Commercial,,,,2170.0,477.9345036387097,Hail,498575,9269.0,1.69,6.0
2024Q1,2024,1,منطقة حائل,Hail,Residential,,,,8866.0,14765.69892922062,Hail,498575,9269.0,1.69,6.0
2024Q1,2024,1,منطقة عسير,Abha,Commercial,,,,1587.0,760.4595005116572,Aseer,422243,11264.0,1.69,6.0
2024Q1,2024,1,منطقة عسير,Abha,Residential,,,,7912.0,16991.808526957535,Aseer,422243,11264.0,1.69,6.0
2024Q1,2024,1,منطقة مكة المكرمة,Jeddah,Commercial,,,,23532.0,912.3676171108278,Makkah,3751722,10141.0,1.69,6.0
2024Q1,2024,1,منطقة مكة المكرمة,Jeddah,Residential,,,,114136.0,24539.1832425552,Makkah,3751722,10141.0,1.69,6.0
2024Q1,2024,1,منطقة مكة المكرمة,Makkah,Commercial,,,,8285.0,1302.303749866868,Makkah,2427924,10141.0,1.69,6.0
2024Q1,2024,1,منطقة مكة المكرمة,Makkah,Residential,,,,37218.0,16461.649622643345,Makkah,2427924,10141.0,1.69,6.0
2024Q1,2024,1,منطقة نجران,Najran,Commercial,,,,1588.0,459.2395496265743,Najran,421902,7969.0,1.69,6.0
2024Q1,2024,1,منطقة نجران,Najran,Residential,,,,9528.0,15566.697864006088,Najran,421902,7969.0,1.69,6.0
2024Q2,2024,2,منطقة الباحة,Al Bahah,Commercial,,,,314.0,548.0514444840765,Al Bahah,90515,11348.0,1.69,6.0
2024Q2,2024,2,منطقة الباحة,Al Bahah,Residential,,,,1810.0,15559.636951735913,Al Bahah,90515,11348.0,1.69,6.0
2024Q2,2024,2,منطقة الجوف,Sakaka,Commercial,,,,841.0,404.7021001783591,Al Jouf,236669,10686.0,1.69,6.0
2024Q2,2024,2,منطقة الجوف,Sakaka,Residential,,,,4051.0,13221.304681324857,Al Jouf,236669,10686.0,1.69,6.0
2024Q2,2024,2,منطقة الحدود الشماليه,Arar,Commercial,,,,703.0,483.3079370142247,Northern Borders,202719,,1.69,6.0
2024Q2,2024,2,منطقة الحدود الشماليه,Arar,Residential,,,,3324.0,14618.838798355297,Northern Borders,202719,,1.69,6.0
2024Q2,2024,2,منطقة الرياض,Riyadh,Commercial,,,,38802.0,755.6187079428381,Riyadh,7009120,14990.0,1.69,6.0
