city,quarter_key,property_type,sales_transactions,market_value,avg_price_m2,rental_contracts,avg_rent,year,quarter,region_ar,region_en,population
Sakaka,2021Q3,Commercial,,,,391.0,428.46386052429665,2021,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2021Q3,Residential,,,,1143.0,12592.648128768154,2021,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2021Q4,Commercial,,,,496.0,422.09493244556455,2021,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2021Q4,Residential,,,,1398.0,12362.946491056508,2021,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q1,Commercial,,,,677.0,412.890343409158,2022,1,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q1,Residential,2.0,323883.0,,1633.0,12112.657634099814,2022,1,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q2,Commercial,154.0,45965197.36,127.71979635714285,665.0,378.4593455909775,2022,2,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q2,Residential,565.0,167527232.44,168.546098,1545.0,12104.656157,2022,2,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q3,Commercial,177.0,34832349.56,158.27835401694915,684.0,415.44290923245615,2022,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q3,Residential,533.0,142268449.13,195.8896765140713,4059.0,11054.917944661,2022,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q4,Commercial,116.0,24845572.61,140.02361655172416,772.0,407.6814163186528,2022,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2022Q4,Residential,450.0,133200338.09,228.67317642410714,3240.0,11245.110943433334,2022,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q1,Commercial,90.0,20789969.0,137.09744619999998,847.0,421.8558650991736,2023,1,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q1,Residential,392.0,116133137.61,297.7615963505155,3268.0,11397.265191794062,2023,1,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q2,Commercial,58.0,16652138.6,157.8445308275862,708.0,397.50021532768363,2023,2,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q2,Residential,257.0,79800905.56,289.0103705447471,3022.0,10886.849842121443,2023,2,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q3,Commercial,67.0,22800712.42,165.00414876119402,1018.0,386.78009263850686,2023,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q3,Residential,204.0,54876071.93,209.959303,4853.0,11085.925869683082,2023,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q4,Commercial,,,,1005.0,395.5245392776119,2023,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2023Q4,Residential,,,,5365.0,11802.284046761602,2023,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q1,Commercial,,,,1066.0,412.5206379718574,2024,1,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q1,Residential,,,,4785.0,12823.439234792058,2024,1,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q2,Commercial,,,,841.0,404.7021001783591,2024,2,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q2,Residential,,,,4051.0,13221.304681324857,2024,2,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q3,Commercial,,,,853.0,401.74524749941384,2024,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q3,Residential,,,,5677.0,13325.923789041748,2024,3,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q4,Commercial,,,,935.0,391.34968210160423,2024,4,منطقة الجوف,Al Jouf Region,236669
Sakaka,2024Q4,Residential,,,,4613.0,13120.205880857577,2024,4,منطقة الجوف,Al Jouf Region,236669
Tabuk,2018Q1,Commercial,361.0,127508218.17,310.7447752037037,,,2018,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q1,Residential,361.0,120823139.04,529.2648657052239,,,2018,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q2,Commercial,345.0,354401572.65999997,340.62828597826086,,,2018,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q2,Residential,335.0,93995383.73,399.1830319924242,,,2018,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q3,Commercial,316.0,128804653.53999999,382.54331941296925,,,2018,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q3,Residential,330.0,99851586.97,382.348425133574,,,2018,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q4,Commercial,574.0,204763825.7,359.042874532967,,,2018,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2018Q4,Residential,635.0,167495516.16,360.7092857631579,,,2018,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q1,Commercial,797.0,446081081.58,426.2552449284802,24.0,591.4736220000001,2019,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q1,Residential,826.0,226368675.08,427.78128308661417,1204.0,16485.561280537375,2019,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q2,Commercial,500.0,231418960.84,487.72543285239084,50.0,578.1157950400001,2019,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q2,Residential,577.0,209879690.08,668.2188961198347,1155.0,17213.14564242511,2019,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q3,Commercial,503.0,255947188.98000002,552.1011273859275,68.0,507.29483736764706,2019,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q3,Residential,663.0,239444066.64,584.7739050337838,1472.0,16893.927602654214,2019,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q4,Commercial,122.0,83776508.47,1059.6269712222222,171.0,513.1949421754385,2019,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2019Q4,Residential,111.0,49605339.32,567.067882289855,2182.0,16469.780666271312,2019,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q1,Commercial,651.0,456398168.41,723.4264116168521,236.0,557.9287033220339,2020,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q1,Residential,945.0,351086893.54,551.8945084172414,1881.0,15303.891236076553,2020,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q2,Commercial,301.0,248560804.65,1322.8105074912892,109.0,515.136679266055,2020,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q2,Residential,347.0,224353538.04,1378.882332774744,2472.0,14780.258581181228,2020,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q3,Commercial,463.0,257411356.41,727.567881925508,554.0,509.84915657400717,2020,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q3,Residential,764.0,350780270.3,945.6234952367647,4637.0,13987.09994518956,2020,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q4,Commercial,620.0,3625107120.42,8399.580716239865,1001.0,527.9645194015983,2020,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2020Q4,Residential,926.0,2819408264.07,5203.31834359905,3949.0,14844.640570702964,2020,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q1,Commercial,708.0,349479845.94,537.2630290000001,1069.0,524.2718232366699,2021,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q1,Residential,1323.0,585953066.4399999,921.3939435872757,3349.0,14807.736800042103,2021,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q2,Commercial,311.0,155224918.27,607.9502477024221,421.0,524.9232703491687,2021,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q2,Residential,597.0,326028530.99,1579.3399050413386,1962.0,14757.06407966106,2021,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q3,Commercial,197.0,136449779.42000002,798.1072405028901,1118.0,573.899511078712,2021,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q3,Residential,483.0,293319790.03,1712.7186473094062,3262.0,14877.249693240954,2021,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q4,Commercial,369.0,188773346.78,689.8100210321638,1589.0,555.9148987035871,2021,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2021Q4,Residential,754.0,435970313.55,1564.0935128141994,4320.0,14362.110790628472,2021,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q1,Commercial,343.0,210106847.23,699.8732881353845,2053.0,564.9117626122749,2022,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q1,Residential,708.0,399874848.7,1635.968095697785,5237.0,14461.182185216725,2022,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q2,Commercial,344.0,195183650.25,652.6636822360656,1742.0,586.5382726050517,2022,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q2,Residential,957.0,493165149.47,1600.9940841176472,5581.0,14424.694020486653,2022,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q3,Commercial,311.0,242880695.71,720.030682043307,1830.0,562.3288079737705,2022,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q3,Residential,942.0,536528961.69,1835.079209473105,13088.0,12615.796588402505,2022,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q4,Commercial,310.0,253569492.09,634.6339341466165,2090.0,545.7626713755981,2022,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2022Q4,Residential,916.0,528185438.08,1766.2918152958657,12287.0,12275.276052351997,2022,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q1,Commercial,310.0,243239696.32999998,704.4335142093023,2197.0,565.2424867569413,2023,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q1,Residential,935.0,541405659.91,1883.1976277671754,12573.0,12481.622857876082,2023,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q2,Commercial,238.0,162359485.15,619.558485046875,1899.0,582.8971389889415,2023,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q2,Residential,800.0,462740513.48,1874.7300343240738,11543.0,12577.334818198737,2023,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q3,Commercial,154.0,104121643.21000001,653.4600363333334,2504.0,624.9263847376199,2023,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q3,Residential,570.0,326744135.79,1764.277503443936,15965.0,12724.548407652928,2023,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q4,Commercial,,,,3253.0,574.2544691238857,2023,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2023Q4,Residential,,,,17727.0,13682.446575799006,2023,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q1,Commercial,,,,2924.0,575.0785317732558,2024,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q1,Residential,,,,14137.0,15294.478397548844,2024,1,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q2,Commercial,,,,2156.0,562.1198326799629,2024,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q2,Residential,,,,12674.0,15483.692021322155,2024,2,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q3,Commercial,,,,2601.0,576.7933827843136,2024,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q3,Residential,,,,17534.0,15816.781814276377,2024,3,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q4,Commercial,,,,3394.0,587.8977475521509,2024,4,منطقة تبوك,Tabuk Region,623665
Tabuk,2024Q4,Residential,,,,15288.0,16113.10208923378,2024,4,منطقة تبوك,Tabuk Region,623665
